55	Gathering F exists in two states, with distinct settings that affect the errata list and the colophon. Greg 36a(*) lists "Faultes escaped in the Printing" on F2v; Greg 36a(†) lists "Faults escaped in the Pryntinge." See also Greg 
56	Gathering F exists in two states, with distinct settings that affect the errata list and the colophon. Greg 36a(*) lists "Faultes escaped in the Printing" on F2v; Greg 36a(†) lists "Faults escaped in the Pryntinge." See also Greg 
72	There are two issues of this edition: Greg 47a(*) is dated 1566; Greg 47a(†) is dated 1567. See also Greg 
73	There are two issues of this edition: Greg 47a(*) is dated 1566; Greg 47a(†) is dated 1567. See also Greg 
96	The preliminaries and leaf N1 exist in two states. In Greg 68a(i), the colophon lists "Henry Middleton" as printer, does not list the address of Barker's shop, and does not contain a list of errata [N1v]. In Greg 68a(ii), there is a new setting of leaf N1 (and maybe the entire half-sheet N), with a new colophon listing "H M" as printer and the address of Barker's shop, and with a list of errata added. Greg 68a(iii) contains the same setting of leaf N1 as Greg 68a(ii), and adds a new dedicatory epistle after the title leaf [<sup>π</sup>A2+1r]. See also Greg 
97	The preliminaries and leaf N1 exist in two states. In Greg 68a(i), the colophon lists "Henry Middleton" as printer, does not list the address of Barker's shop, and does not contain a list of errata [N1v]. In Greg 68a(ii), there is a new setting of leaf N1 (and maybe the entire half-sheet N), with a new colophon listing "H M" as printer and the address of Barker's shop, and with a list of errata added. Greg 68a(iii) contains the same setting of leaf N1 as Greg 68a(ii), and adds a new dedicatory epistle after the title leaf [<sup>π</sup>A2+1r]. See also Greg 
98	The preliminaries and leaf N1 exist in two states. In Greg 68a(i), the colophon lists "Henry Middleton" as printer, does not list the address of Barker's shop, and does not contain a list of errata [N1v]. In Greg 68a(ii), there is a new setting of leaf N1 (and maybe the entire half-sheet N), with a new colophon listing "H M" as printer and the address of Barker's shop, and with a list of errata added. Greg 68a(iii) contains the same setting of leaf N1 as Greg 68a(ii), and adds a new dedicatory epistle after the title leaf [<sup>π</sup>A2+1r]. See also Greg 
109	There are two issues of this edition. In Greg 78a(i), the title page names "Frauncis Spera"; "The Prologue" refers to "Frauncis Speraes History" [A2r]; and there is a colophon [I4v]. In Greg 78a(ii), cancels replace the original leaves A1-A2 and I4 in order to remove all references to the original hero of the play, Francesco Spiera; the name on the title page was changed to "Philologvs"; the prologue was revised [A2r]; and the last scene of the play was entirely rewritten [I4r]. I4v is also blank, omitting the colophon. See also Greg 
110	There are two issues of this edition. In Greg 78a(i), the title page names "Frauncis Spera"; "The Prologue" refers to "Frauncis Speraes History" [A2r]; and there is a colophon [I4v]. In Greg 78a(ii), cancels replace the original leaves A1-A2 and I4 in order to remove all references to the original hero of the play, Francesco Spiera; the name on the title page was changed to "Philologvs"; the prologue was revised [A2r]; and the last scene of the play was entirely rewritten [I4r]. I4v is also blank, omitting the colophon. See also Greg 
138	There are two issues of this edition: Greg 104a(*) is dated 1591; Greg 104a(†) is dated 1592. See also Greg 
139	There are two issues of this edition: Greg 104a(*) is dated 1591; Greg 104a(†) is dated 1592. See also Greg 
144	There are two issues of this edition, varying in the imprint: Greg 107c(*) lists Allde as printer; Greg 107c(†) lists Allde as printer and Pemell as bookseller. See also Greg 
145	There are two issues of this edition, varying in the imprint: Greg 107c(*) lists Allde as printer; Greg 107c(†) lists Allde as printer and Pemell as bookseller. See also Greg 
148	The title page exists in two states: Greg 109b(ii) has an additional line of type, not in Greg 109b(i), which reads "Newly corrected and amended" and is stamped in, apparently by hand. See also Greg 
149	The title page exists in two states: Greg 109b(ii) has an additional line of type, not in Greg 109b(i), which reads "Newly corrected and amended" and is stamped in, apparently by hand. See also Greg 
156	There are two issues of this edition, varying in the imprint: Greg 110g(*) lists the playbook as printed "for" John White and Thomas Langley; Greg 110g(†) lists it as "to be sold" by them. See also Greg 
157	There are two issues of this edition, varying in the imprint: Greg 110g(*) lists the playbook as printed "for" John White and Thomas Langley; Greg 110g(†) lists it as "to be sold" by them. See also Greg 
159	There are two issues of this edition, varying in the imprint: Greg 110i(*) lists Langley as bookseller; Greg 110i(†) lists Grismand as bookseller. See also Greg 
160	There are two issues of this edition, varying in the imprint: Greg 110i(*) lists Langley as bookseller; Greg 110i(†) lists Grismand as bookseller. See also Greg 
